"student_id","cstate_1","cstate_2","cstate_3","cstate_4","cstate_5","cstate_6","cstate_7","cstate_8","cstate_9","cstate_10","cstate_11","cstate_12","cstate_13","cstate_14","cstate_15","cstate_16","cstate_17","cstate_18","cstate_19","cstate_20","cstate_21","cstate_22","cstate_23","cstate_24","cstate_25","cstate_26","cstate_27","cstate_28"
"STU003128","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Neither"
"STU003129","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_Work","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003130","CTC_Work","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","Work_Only","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","Work_Only","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003131","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","CTC_Work","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Neither","Neither"
"STU003132","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU003133","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Neither","Neither","Neither","Work_Only","Neither","Work_Only","Work_Only"
"STU003134","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","Work_Only","4YR_Work","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither"
"STU003135","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","CTC_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU003136","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","CTC_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","CTC_NoWork","4YR_NoWork","4YR_Work","Work_Only","Work_Only","Work_Only"
"STU003137","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Neither","Neither"
"STU003138","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003139","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Work_Only"
"STU003140","Work_Only","Work_Only","CTC_Work","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_Work","4YR_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU003141","CTC_NoWork","CTC_NoWork","Neither","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003142","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Neither","Neither","Neither"
"STU003143","4YR_Work","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_Work","4YR_Work","CTC_Work","4YR_Work","4YR_NoWork","Neither","Work_Only","Neither","Work_Only","Neither","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003144","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Neither","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003145","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither"
"STU003146","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","Neither","Neither","Neither","Neither","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003147","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","CTC_Work","CTC_NoWork","Neither","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003148","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003149","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither"
"STU003150","4YR_Work","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","Work_Only","Work_Only","4YR_NoWork","4YR_NoWork","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither"
"STU003151","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","CTC_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither"
"STU003152","4YR_NoWork","CTC_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","CTC_NoWork","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","Work_Only","Neither"
"STU003153","Work_Only","CTC_Work","CTC_Work","CTC_Work","CTC_Work","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Neither","Neither","Neither"
"STU003154","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither"
"STU003155","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU003156","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only"
"STU003157","CTC_Work","CTC_Work","CTC_Work","Neither","Neither","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Neither","Neither","Work_Only","Neither","Neither","Neither","Neither"
"STU003158","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither"
"STU003159","Neither","Neither","Neither","CTC_NoWork","CTC_NoWork","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003160","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither"
"STU003161","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003162","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003163","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003164","Work_Only","Work_Only","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","CTC_Work","Neither","Neither","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither"
"STU003165","CTC_NoWork","CTC_NoWork","CTC_NoWork","4YR_NoWork","CTC_NoWork","CTC_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only"
"STU003166","Work_Only","Work_Only","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither"
"STU003167","CTC_NoWork","4YR_NoWork","CTC_NoWork","Neither","CTC_NoWork","CTC_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","CTC_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither"
"STU003168","Work_Only","Neither","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003169","4YR_Work","4YR_Work","Work_Only","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","Neither","4YR_NoWork","4YR_Work","CTC_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Work_Only","Work_Only"
"STU003170","Neither","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_NoWork","CTC_Work","4YR_Work","CTC_Work","CTC_Work","CTC_Work","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Work_Only","Neither","Neither"
"STU003171","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither"
"STU003172","Work_Only","Work_Only","Work_Only","Work_Only","4YR_Work","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","Work_Only","Work_Only","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003173","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Neither","Neither","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003174","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither"
"STU003175","4YR_Work","Work_Only","4YR_NoWork","4YR_Work","4YR_Work","CTC_Work","4YR_Work","4YR_NoWork","4YR_Work","Work_Only","Neither","Neither","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003176","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only"
"STU003177","CTC_Work","CTC_Work","CTC_NoWork","CTC_NoWork","Neither","CTC_NoWork","CTC_Work","Work_Only","CTC_Work","Work_Only","CTC_Work","CTC_Work","CTC_Work","CTC_Work","Work_Only","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","CTC_NoWork","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only"
"STU003178","CTC_Work","CTC_Work","CTC_Work","Work_Only","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","Neither","4YR_NoWork","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","CTC_NoWork","Neither","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only"
"STU003179","Neither","Neither","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU003180","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","4YR_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only"
"STU003181","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","CTC_NoWork","Neither","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU003182","Work_Only","Work_Only","Work_Only","Neither","CTC_Work","CTC_Work","CTC_Work","4YR_Work","Work_Only","Work_Only","Neither","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_NoWork","CTC_Work","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither"
"STU003183","CTC_Work","CTC_Work","CTC_Work","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only"
"STU003184","CTC_NoWork","CTC_NoWork","Neither","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither"
"STU003185","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
