"student_id","quarter_number","calendar_quarter","quarterly_wages","employed"
"STU002441",13,"2020Q1",14421,1
"STU002441",14,"2020Q2",7254,1
"STU002441",15,"2020Q3",14403,1
"STU002441",16,"2020Q4",13617,1
"STU002441",17,"2021Q1",14789,1
"STU002441",18,"2021Q2",11174,1
"STU002441",19,"2021Q3",NA,0
"STU002441",20,"2021Q4",NA,0
"STU002441",21,"2022Q1",NA,0
"STU002441",22,"2022Q2",NA,0
"STU002441",23,"2022Q3",NA,0
"STU002441",24,"2022Q4",NA,0
"STU002441",25,"2023Q1",14063,1
"STU002441",26,"2023Q2",NA,0
"STU002441",27,"2023Q3",NA,0
"STU002441",28,"2023Q4",NA,0
"STU002442",1,"2017Q1",10615,1
"STU002442",2,"2017Q2",8792,1
"STU002442",3,"2017Q3",NA,0
"STU002442",4,"2017Q4",14179,1
"STU002442",5,"2018Q1",9136,1
"STU002442",6,"2018Q2",NA,0
"STU002442",7,"2018Q3",7168,1
"STU002442",8,"2018Q4",11767,1
"STU002442",9,"2019Q1",5455,1
"STU002442",10,"2019Q2",10874,1
"STU002442",11,"2019Q3",NA,0
"STU002442",12,"2019Q4",NA,0
"STU002442",13,"2020Q1",8616,1
"STU002442",14,"2020Q2",NA,0
"STU002442",15,"2020Q3",NA,0
"STU002442",16,"2020Q4",NA,0
"STU002442",17,"2021Q1",NA,0
"STU002442",18,"2021Q2",7032,1
"STU002442",19,"2021Q3",9765,1
"STU002442",20,"2021Q4",12065,1
"STU002442",21,"2022Q1",9928,1
"STU002442",22,"2022Q2",8055,1
"STU002442",23,"2022Q3",10299,1
"STU002442",24,"2022Q4",7548,1
"STU002442",25,"2023Q1",10726,1
"STU002442",26,"2023Q2",13485,1
"STU002442",27,"2023Q3",NA,0
"STU002442",28,"2023Q4",NA,0
"STU002443",1,"2017Q1",NA,0
"STU002443",2,"2017Q2",NA,0
"STU002443",3,"2017Q3",NA,0
"STU002443",4,"2017Q4",NA,0
"STU002443",5,"2018Q1",NA,0
"STU002443",6,"2018Q2",NA,0
"STU002443",7,"2018Q3",NA,0
"STU002443",8,"2018Q4",NA,0
"STU002443",9,"2019Q1",NA,0
"STU002443",10,"2019Q2",NA,0
"STU002443",11,"2019Q3",NA,0
"STU002443",12,"2019Q4",NA,0
"STU002443",13,"2020Q1",NA,0
"STU002443",14,"2020Q2",NA,0
"STU002443",15,"2020Q3",NA,0
"STU002443",16,"2020Q4",NA,0
"STU002443",17,"2021Q1",14045,1
"STU002443",18,"2021Q2",20916,1
"STU002443",19,"2021Q3",27517,1
"STU002443",20,"2021Q4",11679,1
"STU002443",21,"2022Q1",22531,1
"STU002443",22,"2022Q2",19042,1
"STU002443",23,"2022Q3",12908,1
"STU002443",24,"2022Q4",10811,1
"STU002443",25,"2023Q1",26993,1
"STU002443",26,"2023Q2",14161,1
"STU002443",27,"2023Q3",12242,1
"STU002443",28,"2023Q4",27955,1
"STU002444",1,"2017Q1",NA,0
"STU002444",2,"2017Q2",NA,0
"STU002444",3,"2017Q3",NA,0
"STU002444",4,"2017Q4",NA,0
"STU002444",5,"2018Q1",NA,0
"STU002444",6,"2018Q2",NA,0
"STU002444",7,"2018Q3",NA,0
"STU002444",8,"2018Q4",NA,0
"STU002444",9,"2019Q1",NA,0
"STU002444",10,"2019Q2",NA,0
"STU002444",11,"2019Q3",NA,0
"STU002444",12,"2019Q4",NA,0
"STU002444",13,"2020Q1",NA,0
"STU002444",14,"2020Q2",NA,0
"STU002444",15,"2020Q3",NA,0
"STU002444",16,"2020Q4",NA,0
"STU002444",17,"2021Q1",NA,0
"STU002444",18,"2021Q2",NA,0
"STU002444",19,"2021Q3",12981,1
"STU002444",20,"2021Q4",NA,0
"STU002444",21,"2022Q1",NA,0
"STU002444",22,"2022Q2",NA,0
"STU002444",23,"2022Q3",18669,1
"STU002444",24,"2022Q4",15030,1
"STU002444",25,"2023Q1",15098,1
"STU002444",26,"2023Q2",11941,1
"STU002444",27,"2023Q3",NA,0
"STU002444",28,"2023Q4",NA,0
"STU002445",1,"2017Q1",NA,0
"STU002445",2,"2017Q2",NA,0
"STU002445",3,"2017Q3",NA,0
"STU002445",4,"2017Q4",NA,0
"STU002445",5,"2018Q1",NA,0
"STU002445",6,"2018Q2",NA,0
"STU002445",7,"2018Q3",NA,0
"STU002445",8,"2018Q4",NA,0
"STU002445",9,"2019Q1",NA,0
"STU002445",10,"2019Q2",NA,0
"STU002445",11,"2019Q3",NA,0
"STU002445",12,"2019Q4",NA,0
"STU002445",13,"2020Q1",NA,0
"STU002445",14,"2020Q2",NA,0
"STU002445",15,"2020Q3",NA,0
"STU002445",16,"2020Q4",NA,0
"STU002445",17,"2021Q1",NA,0
"STU002445",18,"2021Q2",NA,0
"STU002445",19,"2021Q3",NA,0
"STU002445",20,"2021Q4",NA,0
"STU002445",21,"2022Q1",NA,0
"STU002445",22,"2022Q2",NA,0
"STU002445",23,"2022Q3",NA,0
"STU002445",24,"2022Q4",NA,0
"STU002445",25,"2023Q1",NA,0
"STU002445",26,"2023Q2",NA,0
"STU002445",27,"2023Q3",NA,0
"STU002445",28,"2023Q4",NA,0
"STU002446",1,"2017Q1",NA,0
"STU002446",2,"2017Q2",NA,0
"STU002446",3,"2017Q3",NA,0
"STU002446",4,"2017Q4",11771,1
"STU002446",5,"2018Q1",16116,1
"STU002446",6,"2018Q2",NA,0
"STU002446",7,"2018Q3",9434,1
"STU002446",8,"2018Q4",NA,0
"STU002446",9,"2019Q1",NA,0
"STU002446",10,"2019Q2",6035,1
"STU002446",11,"2019Q3",11739,1
"STU002446",12,"2019Q4",14500,1
"STU002446",13,"2020Q1",12798,1
"STU002446",14,"2020Q2",NA,0
"STU002446",15,"2020Q3",NA,0
"STU002446",16,"2020Q4",NA,0
"STU002446",17,"2021Q1",NA,0
"STU002446",18,"2021Q2",NA,0
"STU002446",19,"2021Q3",NA,0
"STU002446",20,"2021Q4",NA,0
"STU002446",21,"2022Q1",NA,0
"STU002446",22,"2022Q2",NA,0
"STU002446",23,"2022Q3",20025,1
"STU002446",24,"2022Q4",NA,0
"STU002446",25,"2023Q1",11403,1
"STU002446",26,"2023Q2",15023,1
"STU002446",27,"2023Q3",15046,1
"STU002446",28,"2023Q4",NA,0
"STU002447",1,"2017Q1",11572,1
"STU002447",2,"2017Q2",7073,1
"STU002447",3,"2017Q3",8872,1
"STU002447",4,"2017Q4",NA,0
"STU002447",5,"2018Q1",7159,1
"STU002447",6,"2018Q2",9575,1
"STU002447",7,"2018Q3",6491,1
"STU002447",8,"2018Q4",NA,0
"STU002447",9,"2019Q1",4642,1
"STU002447",10,"2019Q2",5620,1
"STU002447",11,"2019Q3",10834,1
"STU002447",12,"2019Q4",8638,1
"STU002447",13,"2020Q1",15589,1
"STU002447",14,"2020Q2",8529,1
"STU002447",15,"2020Q3",8282,1
"STU002447",16,"2020Q4",NA,0
"STU002447",17,"2021Q1",NA,0
"STU002447",18,"2021Q2",NA,0
"STU002447",19,"2021Q3",NA,0
"STU002447",20,"2021Q4",NA,0
"STU002447",21,"2022Q1",NA,0
"STU002447",22,"2022Q2",9500,1
"STU002447",23,"2022Q3",NA,0
"STU002447",24,"2022Q4",NA,0
"STU002447",25,"2023Q1",14966,1
"STU002447",26,"2023Q2",13955,1
"STU002447",27,"2023Q3",16627,1
"STU002447",28,"2023Q4",13090,1
"STU002448",1,"2017Q1",7321,1
"STU002448",2,"2017Q2",NA,0
"STU002448",3,"2017Q3",NA,0
"STU002448",4,"2017Q4",NA,0
"STU002448",5,"2018Q1",NA,0
"STU002448",6,"2018Q2",4877,1
"STU002448",7,"2018Q3",NA,0
"STU002448",8,"2018Q4",NA,0
"STU002448",9,"2019Q1",NA,0
"STU002448",10,"2019Q2",NA,0
"STU002448",11,"2019Q3",12411,1
"STU002448",12,"2019Q4",10098,1
"STU002448",13,"2020Q1",5709,1
"STU002448",14,"2020Q2",10742,1
"STU002448",15,"2020Q3",NA,0
"STU002448",16,"2020Q4",NA,0
"STU002448",17,"2021Q1",NA,0
"STU002448",18,"2021Q2",6987,1
"STU002448",19,"2021Q3",10346,1
"STU002448",20,"2021Q4",6873,1
"STU002448",21,"2022Q1",11464,1
"STU002448",22,"2022Q2",9249,1
"STU002448",23,"2022Q3",16501,1
"STU002448",24,"2022Q4",NA,0
"STU002448",25,"2023Q1",8755,1
"STU002448",26,"2023Q2",7754,1
"STU002448",27,"2023Q3",NA,0
"STU002448",28,"2023Q4",NA,0
"STU002449",1,"2017Q1",NA,0
"STU002449",2,"2017Q2",NA,0
"STU002449",3,"2017Q3",NA,0
"STU002449",4,"2017Q4",NA,0
"STU002449",5,"2018Q1",15080,1
"STU002449",6,"2018Q2",8912,1
"STU002449",7,"2018Q3",14257,1
"STU002449",8,"2018Q4",12515,1
"STU002449",9,"2019Q1",17006,1
"STU002449",10,"2019Q2",NA,0
"STU002449",11,"2019Q3",NA,0
"STU002449",12,"2019Q4",7998,1
"STU002449",13,"2020Q1",16127,1
"STU002449",14,"2020Q2",NA,0
"STU002449",15,"2020Q3",NA,0
"STU002449",16,"2020Q4",NA,0
"STU002449",17,"2021Q1",NA,0
"STU002449",18,"2021Q2",NA,0
"STU002449",19,"2021Q3",NA,0
"STU002449",20,"2021Q4",NA,0
"STU002449",21,"2022Q1",NA,0
"STU002449",22,"2022Q2",NA,0
"STU002449",23,"2022Q3",NA,0
"STU002449",24,"2022Q4",8914,1
"STU002449",25,"2023Q1",16305,1
"STU002449",26,"2023Q2",17854,1
"STU002449",27,"2023Q3",NA,0
"STU002449",28,"2023Q4",NA,0
"STU002450",1,"2017Q1",24300,1
"STU002450",2,"2017Q2",14293,1
"STU002450",3,"2017Q3",15324,1
"STU002450",4,"2017Q4",18374,1
"STU002450",5,"2018Q1",10021,1
"STU002450",6,"2018Q2",11743,1
"STU002450",7,"2018Q3",NA,0
"STU002450",8,"2018Q4",9143,1
"STU002450",9,"2019Q1",NA,0
"STU002450",10,"2019Q2",NA,0
"STU002450",11,"2019Q3",NA,0
"STU002450",12,"2019Q4",22251,1
"STU002450",13,"2020Q1",20842,1
"STU002450",14,"2020Q2",14085,1
"STU002450",15,"2020Q3",18979,1
"STU002450",16,"2020Q4",11952,1
"STU002450",17,"2021Q1",13431,1
"STU002450",18,"2021Q2",16326,1
"STU002450",19,"2021Q3",NA,0
"STU002450",20,"2021Q4",NA,0
"STU002450",21,"2022Q1",NA,0
"STU002450",22,"2022Q2",14231,1
"STU002450",23,"2022Q3",NA,0
"STU002450",24,"2022Q4",NA,0
"STU002450",25,"2023Q1",NA,0
"STU002450",26,"2023Q2",16490,1
"STU002450",27,"2023Q3",NA,0
"STU002450",28,"2023Q4",NA,0
"STU002451",1,"2017Q1",NA,0
"STU002451",2,"2017Q2",NA,0
"STU002451",3,"2017Q3",NA,0
"STU002451",4,"2017Q4",6954,1
"STU002451",5,"2018Q1",9972,1
"STU002451",6,"2018Q2",4806,1
"STU002451",7,"2018Q3",4992,1
"STU002451",8,"2018Q4",7015,1
"STU002451",9,"2019Q1",4573,1
"STU002451",10,"2019Q2",NA,0
"STU002451",11,"2019Q3",7037,1
"STU002451",12,"2019Q4",11102,1
"STU002451",13,"2020Q1",12583,1
"STU002451",14,"2020Q2",13034,1
"STU002451",15,"2020Q3",NA,0
"STU002451",16,"2020Q4",12573,1
"STU002451",17,"2021Q1",11195,1
"STU002451",18,"2021Q2",9045,1
"STU002451",19,"2021Q3",10112,1
"STU002451",20,"2021Q4",13318,1
"STU002451",21,"2022Q1",11775,1
"STU002451",22,"2022Q2",11669,1
"STU002451",23,"2022Q3",13298,1
"STU002451",24,"2022Q4",11278,1
"STU002451",25,"2023Q1",NA,0
"STU002451",26,"2023Q2",NA,0
"STU002451",27,"2023Q3",NA,0
"STU002451",28,"2023Q4",13151,1
"STU002452",1,"2017Q1",NA,0
"STU002452",2,"2017Q2",NA,0
"STU002452",3,"2017Q3",NA,0
"STU002452",4,"2017Q4",NA,0
"STU002452",5,"2018Q1",NA,0
"STU002452",6,"2018Q2",NA,0
"STU002452",7,"2018Q3",NA,0
"STU002452",8,"2018Q4",NA,0
"STU002452",9,"2019Q1",NA,0
"STU002452",10,"2019Q2",NA,0
"STU002452",11,"2019Q3",NA,0
"STU002452",12,"2019Q4",NA,0
"STU002452",13,"2020Q1",NA,0
"STU002452",14,"2020Q2",NA,0
"STU002452",15,"2020Q3",NA,0
"STU002452",16,"2020Q4",NA,0
"STU002452",17,"2021Q1",NA,0
"STU002452",18,"2021Q2",NA,0
"STU002452",19,"2021Q3",NA,0
"STU002452",20,"2021Q4",NA,0
"STU002452",21,"2022Q1",NA,0
"STU002452",22,"2022Q2",NA,0
"STU002452",23,"2022Q3",NA,0
"STU002452",24,"2022Q4",NA,0
"STU002452",25,"2023Q1",NA,0
"STU002452",26,"2023Q2",NA,0
"STU002452",27,"2023Q3",NA,0
"STU002452",28,"2023Q4",NA,0
"STU002453",1,"2017Q1",NA,0
"STU002453",2,"2017Q2",NA,0
"STU002453",3,"2017Q3",NA,0
"STU002453",4,"2017Q4",NA,0
"STU002453",5,"2018Q1",NA,0
"STU002453",6,"2018Q2",NA,0
"STU002453",7,"2018Q3",NA,0
"STU002453",8,"2018Q4",NA,0
"STU002453",9,"2019Q1",NA,0
"STU002453",10,"2019Q2",NA,0
"STU002453",11,"2019Q3",NA,0
"STU002453",12,"2019Q4",NA,0
"STU002453",13,"2020Q1",NA,0
"STU002453",14,"2020Q2",NA,0
"STU002453",15,"2020Q3",NA,0
"STU002453",16,"2020Q4",NA,0
"STU002453",17,"2021Q1",NA,0
"STU002453",18,"2021Q2",NA,0
"STU002453",19,"2021Q3",20991,1
"STU002453",20,"2021Q4",20975,1
"STU002453",21,"2022Q1",16794,1
"STU002453",22,"2022Q2",14460,1
"STU002453",23,"2022Q3",12715,1
"STU002453",24,"2022Q4",13390,1
"STU002453",25,"2023Q1",18135,1
"STU002453",26,"2023Q2",15776,1
"STU002453",27,"2023Q3",17309,1
"STU002453",28,"2023Q4",NA,0
"STU002454",1,"2017Q1",17914,1
"STU002454",2,"2017Q2",11900,1
"STU002454",3,"2017Q3",7384,1
"STU002454",4,"2017Q4",10142,1
"STU002454",5,"2018Q1",6291,1
"STU002454",6,"2018Q2",8598,1
"STU002454",7,"2018Q3",11593,1
"STU002454",8,"2018Q4",10978,1
"STU002454",9,"2019Q1",10296,1
"STU002454",10,"2019Q2",12300,1
"STU002454",11,"2019Q3",10622,1
"STU002454",12,"2019Q4",15148,1
"STU002454",13,"2020Q1",12115,1
"STU002454",14,"2020Q2",NA,0
"STU002454",15,"2020Q3",NA,0
"STU002454",16,"2020Q4",NA,0
"STU002454",17,"2021Q1",NA,0
"STU002454",18,"2021Q2",NA,0
"STU002454",19,"2021Q3",NA,0
"STU002454",20,"2021Q4",9096,1
"STU002454",21,"2022Q1",13987,1
"STU002454",22,"2022Q2",11200,1
"STU002454",23,"2022Q3",8241,1
"STU002454",24,"2022Q4",14439,1
"STU002454",25,"2023Q1",11651,1
"STU002454",26,"2023Q2",12605,1
"STU002454",27,"2023Q3",11814,1
"STU002454",28,"2023Q4",9563,1
"STU002455",1,"2017Q1",NA,0
"STU002455",2,"2017Q2",NA,0
"STU002455",3,"2017Q3",NA,0
"STU002455",4,"2017Q4",NA,0
"STU002455",5,"2018Q1",NA,0
"STU002455",6,"2018Q2",NA,0
"STU002455",7,"2018Q3",NA,0
"STU002455",8,"2018Q4",3602,1
"STU002455",9,"2019Q1",5611,1
"STU002455",10,"2019Q2",5735,1
"STU002455",11,"2019Q3",11106,1
"STU002455",12,"2019Q4",9817,1
"STU002455",13,"2020Q1",NA,0
"STU002455",14,"2020Q2",NA,0
"STU002455",15,"2020Q3",NA,0
"STU002455",16,"2020Q4",NA,0
"STU002455",17,"2021Q1",NA,0
"STU002455",18,"2021Q2",NA,0
"STU002455",19,"2021Q3",7542,1
"STU002455",20,"2021Q4",6244,1
"STU002455",21,"2022Q1",10844,1
"STU002455",22,"2022Q2",22004,1
"STU002455",23,"2022Q3",8996,1
"STU002455",24,"2022Q4",9124,1
"STU002455",25,"2023Q1",NA,0
"STU002455",26,"2023Q2",NA,0
"STU002455",27,"2023Q3",9442,1
"STU002455",28,"2023Q4",6015,1
"STU002456",1,"2017Q1",NA,0
"STU002456",2,"2017Q2",NA,0
"STU002456",3,"2017Q3",NA,0
"STU002456",4,"2017Q4",NA,0
"STU002456",5,"2018Q1",NA,0
"STU002456",6,"2018Q2",NA,0
"STU002456",7,"2018Q3",NA,0
"STU002456",8,"2018Q4",NA,0
"STU002456",9,"2019Q1",NA,0
"STU002456",10,"2019Q2",NA,0
"STU002456",11,"2019Q3",NA,0
"STU002456",12,"2019Q4",NA,0
"STU002456",13,"2020Q1",NA,0
"STU002456",14,"2020Q2",NA,0
"STU002456",15,"2020Q3",NA,0
"STU002456",16,"2020Q4",NA,0
"STU002456",17,"2021Q1",NA,0
"STU002456",18,"2021Q2",NA,0
"STU002456",19,"2021Q3",NA,0
"STU002456",20,"2021Q4",NA,0
"STU002456",21,"2022Q1",NA,0
"STU002456",22,"2022Q2",NA,0
"STU002456",23,"2022Q3",NA,0
"STU002456",24,"2022Q4",NA,0
"STU002456",25,"2023Q1",NA,0
"STU002456",26,"2023Q2",NA,0
"STU002456",27,"2023Q3",NA,0
"STU002456",28,"2023Q4",NA,0
"STU002457",1,"2017Q1",NA,0
"STU002457",2,"2017Q2",NA,0
"STU002457",3,"2017Q3",NA,0
"STU002457",4,"2017Q4",NA,0
"STU002457",5,"2018Q1",NA,0
"STU002457",6,"2018Q2",NA,0
"STU002457",7,"2018Q3",NA,0
"STU002457",8,"2018Q4",NA,0
"STU002457",9,"2019Q1",NA,0
"STU002457",10,"2019Q2",NA,0
"STU002457",11,"2019Q3",NA,0
"STU002457",12,"2019Q4",NA,0
"STU002457",13,"2020Q1",NA,0
"STU002457",14,"2020Q2",NA,0
"STU002457",15,"2020Q3",NA,0
"STU002457",16,"2020Q4",NA,0
"STU002457",17,"2021Q1",NA,0
"STU002457",18,"2021Q2",NA,0
"STU002457",19,"2021Q3",NA,0
"STU002457",20,"2021Q4",NA,0
"STU002457",21,"2022Q1",NA,0
"STU002457",22,"2022Q2",NA,0
"STU002457",23,"2022Q3",NA,0
"STU002457",24,"2022Q4",NA,0
"STU002457",25,"2023Q1",NA,0
"STU002457",26,"2023Q2",NA,0
"STU002457",27,"2023Q3",NA,0
"STU002457",28,"2023Q4",NA,0
"STU002458",1,"2017Q1",NA,0
"STU002458",2,"2017Q2",NA,0
"STU002458",3,"2017Q3",NA,0
"STU002458",4,"2017Q4",NA,0
"STU002458",5,"2018Q1",NA,0
"STU002458",6,"2018Q2",NA,0
"STU002458",7,"2018Q3",NA,0
"STU002458",8,"2018Q4",NA,0
"STU002458",9,"2019Q1",NA,0
"STU002458",10,"2019Q2",NA,0
"STU002458",11,"2019Q3",NA,0
"STU002458",12,"2019Q4",NA,0
"STU002458",13,"2020Q1",NA,0
"STU002458",14,"2020Q2",NA,0
"STU002458",15,"2020Q3",16073,1
"STU002458",16,"2020Q4",26861,1
"STU002458",17,"2021Q1",29304,1
"STU002458",18,"2021Q2",NA,0
"STU002458",19,"2021Q3",NA,0
"STU002458",20,"2021Q4",NA,0
"STU002458",21,"2022Q1",25359,1
"STU002458",22,"2022Q2",NA,0
"STU002458",23,"2022Q3",NA,0
"STU002458",24,"2022Q4",NA,0
"STU002458",25,"2023Q1",11608,1
"STU002458",26,"2023Q2",NA,0
"STU002458",27,"2023Q3",NA,0
"STU002458",28,"2023Q4",NA,0
"STU002459",1,"2017Q1",8559,1
"STU002459",2,"2017Q2",6022,1
"STU002459",3,"2017Q3",4332,1
"STU002459",4,"2017Q4",NA,0
"STU002459",5,"2018Q1",NA,0
"STU002459",6,"2018Q2",13365,1
"STU002459",7,"2018Q3",NA,0
"STU002459",8,"2018Q4",NA,0
"STU002459",9,"2019Q1",NA,0
"STU002459",10,"2019Q2",14817,1
"STU002459",11,"2019Q3",9974,1
"STU002459",12,"2019Q4",7179,1
"STU002459",13,"2020Q1",12179,1
"STU002459",14,"2020Q2",12070,1
"STU002459",15,"2020Q3",9890,1
"STU002459",16,"2020Q4",11228,1
"STU002459",17,"2021Q1",NA,0
"STU002459",18,"2021Q2",8253,1
"STU002459",19,"2021Q3",8470,1
"STU002459",20,"2021Q4",NA,0
"STU002459",21,"2022Q1",NA,0
"STU002459",22,"2022Q2",NA,0
"STU002459",23,"2022Q3",NA,0
"STU002459",24,"2022Q4",NA,0
"STU002459",25,"2023Q1",NA,0
"STU002459",26,"2023Q2",12090,1
"STU002459",27,"2023Q3",10688,1
"STU002459",28,"2023Q4",10734,1
"STU002460",1,"2017Q1",15158,1
"STU002460",2,"2017Q2",NA,0
"STU002460",3,"2017Q3",NA,0
"STU002460",4,"2017Q4",NA,0
"STU002460",5,"2018Q1",NA,0
"STU002460",6,"2018Q2",NA,0
"STU002460",7,"2018Q3",NA,0
"STU002460",8,"2018Q4",NA,0
"STU002460",9,"2019Q1",NA,0
"STU002460",10,"2019Q2",NA,0
"STU002460",11,"2019Q3",NA,0
"STU002460",12,"2019Q4",10749,1
"STU002460",13,"2020Q1",NA,0
"STU002460",14,"2020Q2",NA,0
"STU002460",15,"2020Q3",NA,0
"STU002460",16,"2020Q4",NA,0
"STU002460",17,"2021Q1",NA,0
"STU002460",18,"2021Q2",NA,0
"STU002460",19,"2021Q3",NA,0
"STU002460",20,"2021Q4",15230,1
"STU002460",21,"2022Q1",13330,1
"STU002460",22,"2022Q2",6510,1
"STU002460",23,"2022Q3",NA,0
"STU002460",24,"2022Q4",6813,1
"STU002460",25,"2023Q1",14296,1
"STU002460",26,"2023Q2",NA,0
"STU002460",27,"2023Q3",NA,0
"STU002460",28,"2023Q4",NA,0
"STU002461",1,"2017Q1",4722,1
"STU002461",2,"2017Q2",NA,0
"STU002461",3,"2017Q3",NA,0
"STU002461",4,"2017Q4",NA,0
"STU002461",5,"2018Q1",NA,0
"STU002461",6,"2018Q2",14475,1
"STU002461",7,"2018Q3",10665,1
"STU002461",8,"2018Q4",10226,1
"STU002461",9,"2019Q1",11429,1
"STU002461",10,"2019Q2",6810,1
"STU002461",11,"2019Q3",NA,0
"STU002461",12,"2019Q4",NA,0
"STU002461",13,"2020Q1",NA,0
"STU002461",14,"2020Q2",10106,1
"STU002461",15,"2020Q3",NA,0
"STU002461",16,"2020Q4",NA,0
"STU002461",17,"2021Q1",NA,0
"STU002461",18,"2021Q2",15024,1
"STU002461",19,"2021Q3",NA,0
"STU002461",20,"2021Q4",9750,1
"STU002461",21,"2022Q1",13438,1
"STU002461",22,"2022Q2",12047,1
"STU002461",23,"2022Q3",18872,1
"STU002461",24,"2022Q4",NA,0
"STU002461",25,"2023Q1",18900,1
"STU002461",26,"2023Q2",NA,0
"STU002461",27,"2023Q3",NA,0
"STU002461",28,"2023Q4",13895,1
"STU002462",1,"2017Q1",NA,0
"STU002462",2,"2017Q2",NA,0
"STU002462",3,"2017Q3",NA,0
"STU002462",4,"2017Q4",5060,1
"STU002462",5,"2018Q1",10020,1
"STU002462",6,"2018Q2",6708,1
"STU002462",7,"2018Q3",8969,1
"STU002462",8,"2018Q4",8400,1
"STU002462",9,"2019Q1",8317,1
"STU002462",10,"2019Q2",10853,1
"STU002462",11,"2019Q3",NA,0
"STU002462",12,"2019Q4",NA,0
"STU002462",13,"2020Q1",6401,1
"STU002462",14,"2020Q2",11267,1
"STU002462",15,"2020Q3",4058,1
"STU002462",16,"2020Q4",12130,1
"STU002462",17,"2021Q1",8097,1
"STU002462",18,"2021Q2",7163,1
"STU002462",19,"2021Q3",14447,1
"STU002462",20,"2021Q4",4559,1
"STU002462",21,"2022Q1",6068,1
"STU002462",22,"2022Q2",9531,1
"STU002462",23,"2022Q3",7293,1
"STU002462",24,"2022Q4",9254,1
"STU002462",25,"2023Q1",10379,1
"STU002462",26,"2023Q2",NA,0
"STU002462",27,"2023Q3",6251,1
"STU002462",28,"2023Q4",NA,0
"STU002463",1,"2017Q1",NA,0
"STU002463",2,"2017Q2",NA,0
"STU002463",3,"2017Q3",NA,0
"STU002463",4,"2017Q4",NA,0
"STU002463",5,"2018Q1",NA,0
"STU002463",6,"2018Q2",NA,0
"STU002463",7,"2018Q3",NA,0
"STU002463",8,"2018Q4",NA,0
"STU002463",9,"2019Q1",NA,0
"STU002463",10,"2019Q2",NA,0
"STU002463",11,"2019Q3",NA,0
"STU002463",12,"2019Q4",NA,0
"STU002463",13,"2020Q1",NA,0
"STU002463",14,"2020Q2",NA,0
"STU002463",15,"2020Q3",NA,0
"STU002463",16,"2020Q4",NA,0
"STU002463",17,"2021Q1",NA,0
"STU002463",18,"2021Q2",NA,0
"STU002463",19,"2021Q3",NA,0
"STU002463",20,"2021Q4",NA,0
"STU002463",21,"2022Q1",NA,0
"STU002463",22,"2022Q2",NA,0
"STU002463",23,"2022Q3",NA,0
"STU002463",24,"2022Q4",20576,1
"STU002463",25,"2023Q1",NA,0
"STU002463",26,"2023Q2",NA,0
"STU002463",27,"2023Q3",12559,1
"STU002463",28,"2023Q4",NA,0
"STU002464",1,"2017Q1",NA,0
"STU002464",2,"2017Q2",NA,0
"STU002464",3,"2017Q3",NA,0
"STU002464",4,"2017Q4",NA,0
"STU002464",5,"2018Q1",NA,0
"STU002464",6,"2018Q2",11566,1
"STU002464",7,"2018Q3",NA,0
"STU002464",8,"2018Q4",5795,1
"STU002464",9,"2019Q1",NA,0
"STU002464",10,"2019Q2",NA,0
"STU002464",11,"2019Q3",NA,0
"STU002464",12,"2019Q4",4386,1
"STU002464",13,"2020Q1",NA,0
"STU002464",14,"2020Q2",3857,1
"STU002464",15,"2020Q3",7473,1
"STU002464",16,"2020Q4",6678,1
"STU002464",17,"2021Q1",7524,1
"STU002464",18,"2021Q2",8403,1
"STU002464",19,"2021Q3",13448,1
"STU002464",20,"2021Q4",8979,1
"STU002464",21,"2022Q1",11054,1
"STU002464",22,"2022Q2",13810,1
"STU002464",23,"2022Q3",10998,1
"STU002464",24,"2022Q4",NA,0
"STU002464",25,"2023Q1",NA,0
"STU002464",26,"2023Q2",NA,0
"STU002464",27,"2023Q3",9619,1
"STU002464",28,"2023Q4",15824,1
"STU002465",1,"2017Q1",NA,0
"STU002465",2,"2017Q2",NA,0
"STU002465",3,"2017Q3",NA,0
"STU002465",4,"2017Q4",6234,1
"STU002465",5,"2018Q1",NA,0
"STU002465",6,"2018Q2",NA,0
"STU002465",7,"2018Q3",NA,0
"STU002465",8,"2018Q4",NA,0
"STU002465",9,"2019Q1",NA,0
"STU002465",10,"2019Q2",NA,0
"STU002465",11,"2019Q3",NA,0
"STU002465",12,"2019Q4",NA,0
"STU002465",13,"2020Q1",7581,1
"STU002465",14,"2020Q2",9870,1
"STU002465",15,"2020Q3",NA,0
"STU002465",16,"2020Q4",NA,0
"STU002465",17,"2021Q1",NA,0
"STU002465",18,"2021Q2",NA,0
"STU002465",19,"2021Q3",6180,1
"STU002465",20,"2021Q4",NA,0
"STU002465",21,"2022Q1",NA,0
"STU002465",22,"2022Q2",NA,0
"STU002465",23,"2022Q3",NA,0
"STU002465",24,"2022Q4",NA,0
"STU002465",25,"2023Q1",NA,0
"STU002465",26,"2023Q2",8067,1
"STU002465",27,"2023Q3",11923,1
"STU002465",28,"2023Q4",NA,0
"STU002466",1,"2017Q1",10109,1
"STU002466",2,"2017Q2",7187,1
"STU002466",3,"2017Q3",NA,0
"STU002466",4,"2017Q4",9281,1
"STU002466",5,"2018Q1",10170,1
"STU002466",6,"2018Q2",5224,1
"STU002466",7,"2018Q3",NA,0
"STU002466",8,"2018Q4",NA,0
"STU002466",9,"2019Q1",NA,0
"STU002466",10,"2019Q2",NA,0
