"student_id","wage_q1","wage_q2","wage_q3","wage_q4","wage_q5","wage_q6","wage_q7","wage_q8","wage_q9","wage_q10","wage_q11","wage_q12","wage_q13","wage_q14","wage_q15","wage_q16","wage_q17","wage_q18","wage_q19","wage_q20","wage_q21","wage_q22","wage_q23","wage_q24","wage_q25","wage_q26","wage_q27","wage_q28"
"STU002242",7242,NA,6565,8924,6242,NA,11617,8536,7006,9785,7809,9968,11800,7877,7581,7264,9788,NA,NA,NA,NA,12718,13962,NA,NA,11899,11761,NA
"STU002243",NA,15503,NA,NA,NA,8041,NA,NA,12379,NA,11556,11722,14304,15501,NA,9246,11989,7664,9208,14254,10667,5924,10686,9202,9189,12527,NA,7229
"STU002244",NA,NA,NA,NA,NA,9218,NA,NA,NA,NA,NA,NA,NA,NA,11600,NA,11457,11854,14346,8447,13785,13226,10416,20385,11714,18677,27455,13621
"STU002245",NA,NA,NA,NA,17791,NA,NA,17861,14007,NA,NA,NA,6735,8550,11153,17918,8297,13477,9948,14524,9867,9801,9896,10689,9680,12202,NA,NA
"STU002246",NA,NA,NA,NA,7212,5758,5224,NA,NA,NA,15551,12412,14597,10735,9001,14403,11945,NA,NA,NA,15207,12206,9680,9078,14739,12057,11567,NA
"STU002247",7940,NA,NA,9280,7652,12035,12395,13007,8034,9832,7905,NA,11458,8113,NA,10922,12863,NA,8873,12116,11517,11665,8015,10665,NA,8360,14162,11358
"STU002248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23114,23416,11806,23619,24031,16167,15150
"STU002249",7464,8866,5681,8799,10754,NA,NA,8753,NA,NA,NA,NA,NA,12298,7568,12769,7528,NA,NA,7825,NA,11433,NA,NA,11376,15695,10683,12517
"STU002250",12240,9920,NA,NA,4622,3227,6399,NA,NA,NA,NA,NA,NA,NA,13861,6317,NA,NA,NA,12732,6339,9678,7930,6930,10605,NA,NA,NA
"STU002251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4943,9745,13822,10210,19639
"STU002252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9043,8629,5878,5560,NA,NA,NA,11233,NA,13215,NA,NA,NA,10083,10864,12704
"STU002253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU002254",21882,13497,14306,NA,NA,NA,NA,17486,6759,15082,13008,NA,NA,NA,NA,NA,NA,NA,NA,10878,21946,11297,14163,15552,23185,NA,NA,NA
"STU002255",NA,NA,NA,NA,NA,8029,NA,13068,7321,NA,NA,NA,16632,10635,7701,NA,9235,12735,10825,8232,7412,16593,9095,13231,13434,NA,NA,NA
"STU002256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25714,11516,19817,17037,11005,16213,10577,19259,16067,20951,22052,14626
"STU002257",8806,14242,12815,NA,NA,NA,NA,NA,12244,11478,13557,NA,NA,NA,14485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12243
"STU002258",3243,5060,7517,3412,NA,NA,NA,4918,NA,NA,9202,4740,3498,9057,7094,5433,5721,NA,NA,NA,NA,10529,NA,NA,7310,13650,15489,9135
"STU002259",NA,NA,NA,NA,11597,9961,NA,NA,NA,NA,NA,NA,NA,NA,NA,16155,14527,11834,18314,13074,NA,NA,NA,NA,13756,NA,NA,NA
"STU002260",10540,5593,7985,9006,6940,5318,7548,10288,7042,NA,5607,5865,8894,11361,11745,NA,NA,8456,NA,NA,NA,NA,NA,NA,NA,NA,11240,15549
"STU002261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU002262",18706,12616,19194,NA,16541,10410,12526,13291,11261,14597,18795,14808,15674,NA,NA,NA,NA,NA,NA,12999,NA,NA,11887,14194,17609,NA,NA,NA
"STU002263",NA,9771,11912,13057,8942,NA,NA,NA,NA,NA,6082,14305,NA,NA,NA,13055,10804,14143,10777,11493,14650,15919,23974,11693,12342,16332,13841,10986
"STU002264",8450,15965,12018,11637,9728,13035,NA,12419,10039,NA,NA,NA,9648,10538,30666,NA,22684,20961,29486,NA,NA,31691,17459,NA,NA,29912,NA,NA
"STU002265",4261,4695,5105,NA,NA,11360,8720,8413,4950,3679,7008,7341,10582,9423,NA,NA,NA,5085,8613,6217,8266,7019,10089,15181,24507,7393,17693,16194
"STU002266",9289,NA,NA,4846,11270,8236,8155,6014,7895,NA,6796,9204,NA,NA,NA,NA,NA,7319,9181,19325,17303,14312,17314,NA,26270,15540,10410,NA
"STU002267",NA,8822,10834,7233,5055,9430,5801,NA,8643,NA,7883,6313,7883,NA,NA,8098,NA,NA,10457,13299,NA,NA,15000,10313,9794,11126,NA,9891
"STU002268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU002269",5472,NA,5961,NA,5803,5102,4910,NA,NA,NA,NA,NA,NA,NA,11048,13535,7766,6219,8317,7255,NA,NA,NA,NA,10923,10709,8899,15601
"STU002270",6306,13917,5680,5506,18327,15773,6460,6785,7935,7006,6770,11421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13801,15449,9526
"STU002271",4686,4828,5033,11796,11426,10123,7037,6471,5067,6834,9685,8964,11350,NA,10437,10914,11186,9412,9425,NA,7694,10512,NA,NA,NA,NA,5428,11371
"STU002272",7543,13107,5747,6854,8727,8174,9029,NA,NA,10402,16091,NA,NA,NA,11040,13337,6661,NA,NA,22286,9721,6371,11489,12873,7928,14703,13859,15340
"STU002273",7547,6665,NA,4787,NA,NA,NA,NA,10929,14660,NA,NA,NA,15010,9583,19723,21268,13796,18021,18432,16130,11787,12381,12738,NA,NA,NA,NA
"STU002274",13375,NA,NA,6162,5602,6569,5348,8741,7339,15684,NA,NA,NA,NA,10033,8178,9076,NA,NA,NA,NA,NA,NA,NA,NA,9815,11917,13003
"STU002275",NA,7270,9245,6822,6304,7147,10814,11088,9661,8137,NA,6745,6699,11067,10959,NA,NA,NA,NA,NA,NA,4389,10888,11601,7983,9750,9404,9343
"STU002276",11370,11881,NA,NA,NA,NA,6486,NA,6856,13636,14447,NA,NA,NA,NA,NA,14512,10702,9152,10426,9755,NA,NA,NA,13677,14826,NA,NA
"STU002277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17288,10570,13837,15013,12355,24184,20281
"STU002278",NA,NA,NA,NA,NA,NA,NA,NA,NA,5926,5534,5578,4248,NA,NA,NA,NA,NA,8906,16474,14205,13868,NA,NA,NA,9784,16600,NA
"STU002279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15460,13282,21532,16504,NA
"STU002280",10414,NA,5297,7628,7930,NA,3672,NA,NA,NA,9843,11512,NA,NA,NA,8708,NA,6906,NA,NA,20943,NA,NA,14142,NA,NA,NA,NA
"STU002281",NA,NA,10089,7394,6714,7570,10865,8086,NA,8493,6999,9603,13799,9274,4836,10256,7720,10895,NA,NA,8749,NA,NA,9368,8502,NA,14086,10008
"STU002282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU002283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12887,28863
"STU002284",7555,NA,NA,NA,8547,4169,9562,11470,NA,8602,6705,10193,4571,10107,6747,NA,10905,12802,7657,17384,NA,NA,NA,NA,NA,NA,14191,29152
"STU002285",17525,NA,NA,8231,12967,13822,6627,9851,NA,7292,5231,10356,NA,NA,NA,NA,NA,7193,9454,8484,NA,NA,NA,13153,31315,23349,16376,14350
"STU002286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14955,13411,13028,16968,19464,17465,18664,10597,19863,11700,15867,13690,29246,12634,18043,22241,15871
"STU002287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18643,NA,NA,NA,NA,12703,15266,20268,37081,30058,18824,30039,NA
"STU002288",NA,NA,NA,NA,NA,NA,NA,NA,11855,14877,16622,8046,NA,NA,NA,15308,19307,17873,20506,NA,NA,12818,NA,NA,NA,21906,17718,27850
"STU002289",5199,6083,6003,9127,5562,6445,7888,9807,9681,NA,7538,6448,NA,NA,NA,9073,10555,6512,8705,9336,9316,13362,NA,NA,6631,9063,6084,7126
"STU002290",9316,NA,10275,9364,9638,NA,NA,NA,11193,10275,10756,NA,NA,9877,6734,15449,9463,13274,14708,9965,NA,12543,7477,9127,NA,10526,16708,9639
"STU002291",8264,6515,8046,9122,NA,6405,8790,5684,8999,17857,10788,7629,NA,NA,NA,NA,12285,12797,9349,10833,9979,NA,NA,NA,11269,NA,NA,NA
"STU002292",NA,NA,NA,NA,7755,NA,6155,13870,10460,15906,18163,7508,9116,8875,10913,16574,18068,16401,NA,NA,NA,NA,NA,NA,23786,22963,18145,15993
"STU002293",NA,NA,NA,NA,NA,NA,NA,6052,5138,NA,NA,NA,NA,NA,NA,NA,7637,6675,NA,NA,21494,NA,NA,18039,28870,NA,NA,NA
"STU002294",9152,13968,10336,NA,NA,NA,NA,8409,22655,13008,17030,9264,NA,10588,7285,9102,NA,NA,NA,NA,NA,NA,11835,15625,12809,11834,7586,11455
"STU002295",NA,NA,15196,NA,4251,7167,7374,4631,NA,6780,NA,9873,NA,6891,10112,9333,11894,NA,9630,10191,12496,15046,8638,18560,20684,11254,19651,NA
"STU002296",NA,NA,NA,NA,NA,7910,8731,NA,NA,NA,NA,15522,8574,8563,6197,12550,NA,NA,9543,8749,18581,21740,12324,16015,17423,8692,10734,10877
"STU002297",10601,8627,NA,NA,NA,4576,7096,10488,9817,NA,NA,5316,8790,NA,NA,NA,NA,7687,11631,8490,NA,NA,9929,NA,NA,NA,NA,7914
"STU002298",NA,NA,NA,NA,13686,14366,8906,11909,NA,10188,9566,NA,15446,13345,NA,NA,NA,15830,10102,13810,7065,NA,NA,10107,NA,NA,NA,17285
"STU002299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU002300",15378,NA,6806,8187,9632,9882,5594,13560,NA,NA,NA,NA,NA,11666,17177,NA,13080,20402,NA,NA,NA,NA,NA,11846,14357,14073,21339,28941
"STU002301",6795,5573,3776,NA,NA,NA,NA,4167,5845,NA,NA,20376,8411,NA,NA,NA,NA,12163,6563,9993,15011,12380,NA,17144,14806,5937,16044,NA
"STU002302",NA,8615,5999,6503,10400,6512,NA,NA,NA,NA,NA,NA,12586,10438,11079,10689,13354,NA,14736,10443,6419,8240,10753,10022,NA,NA,NA,NA
"STU002303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU002304",8887,5061,5891,5406,7087,7941,8007,5022,18056,NA,NA,8605,16360,NA,7399,8532,NA,11252,17922,13687,17576,38422,NA,NA,NA,19266,NA,9188
"STU002305",10297,8398,6289,6891,NA,NA,NA,NA,6196,NA,NA,NA,NA,NA,4714,24029,14733,NA,NA,NA,NA,NA,NA,NA,16624,26549,NA,NA
"STU002306",NA,NA,NA,NA,NA,NA,NA,NA,NA,6760,12852,14897,7152,19212,NA,NA,NA,23041,19921,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU002307",NA,NA,18902,11186,5938,10115,8859,NA,10984,10779,11103,16030,14052,NA,NA,NA,13923,8150,14553,11589,11800,10492,NA,NA,NA,NA,NA,NA
"STU002308",NA,11460,8156,NA,NA,NA,NA,NA,9859,11120,9117,NA,NA,NA,NA,6364,12917,8920,8133,15101,10849,9614,NA,NA,NA,15358,11910,13918
"STU002309",11729,12124,13187,NA,5674,NA,6402,4430,10801,7037,5021,NA,NA,NA,NA,NA,8505,12340,9534,19147,11296,NA,NA,24329,21114,11121,12935,NA
"STU002310",11898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26999,24299,13224,13144,23280,15296,30764,19172,22897,24412,15882,NA,NA,NA
"STU002311",11922,NA,11373,6148,14524,10772,18020,10541,13689,13023,12043,NA,NA,NA,NA,NA,NA,14092,16458,NA,9615,13955,19193,NA,NA,NA,NA,NA
"STU002312",5751,NA,NA,NA,NA,5348,NA,NA,NA,NA,20104,8933,13832,NA,NA,NA,NA,15266,13947,14314,14829,19483,12240,12310,17641,13437,15619,13056
"STU002313",15907,NA,12218,12244,11904,15865,NA,8713,NA,NA,NA,NA,11563,11111,7943,9166,15829,NA,11814,13454,18080,NA,11927,13425,10424,9836,10348,11867
"STU002314",12468,NA,NA,NA,NA,NA,NA,NA,NA,14004,10572,11109,10851,11525,10945,8384,10005,10088,10096,11778,8205,NA,NA,NA,NA,NA,NA,11787
"STU002315",13565,12329,9366,10497,NA,8818,8964,8236,8786,13660,8418,8428,9415,10556,12900,13815,21743,14445,15693,NA,NA,NA,18309,16461,14764,19772,20779,17899
"STU002316",7970,9555,4082,5739,6286,7407,NA,NA,8545,7375,NA,NA,NA,5198,5678,8601,7521,8406,NA,8498,10567,17887,9199,NA,NA,NA,NA,NA
"STU002317",10485,6665,7319,13438,13285,NA,NA,NA,NA,NA,NA,22851,28940,26455,12630,23015,NA,NA,NA,NA,NA,18272,21144,32709,17649,8333,19995,25232
"STU002318",NA,NA,13785,NA,NA,7623,7141,7906,NA,NA,NA,NA,NA,NA,11550,10338,15048,13045,10847,20078,15325,12754,17537,NA,16038,11840,14669,12328
"STU002319",6416,9658,5232,8446,6456,NA,NA,NA,6570,16138,15618,5799,8160,8342,11925,8863,NA,NA,NA,NA,NA,NA,NA,NA,7207,7124,NA,NA
"STU002320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15462,11250,12004,NA,NA,17962,NA,14029,14295,14386,23032,17922,12625,14425,12854,NA,NA
"STU002321",NA,7177,17480,7671,12037,11589,NA,NA,NA,NA,NA,8617,11821,11811,11953,5709,9860,14492,10521,11225,13194,16030,12316,NA,9992,11871,11031,10934
"STU002322",9479,9488,7033,NA,NA,9253,10308,15497,9623,11205,NA,11261,NA,NA,8004,10201,13459,14964,NA,NA,NA,NA,NA,NA,7725,11667,10710,10849
"STU002323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14620,16655,22684,22341
"STU002324",7014,NA,NA,NA,NA,21538,15819,11345,14406,12848,16576,14712,18440,13160,NA,19489,15767,12782,20752,24198,14765,22843,25996,15274,NA,NA,18833,27228
"STU002325",9184,10991,7906,4642,NA,NA,NA,NA,NA,NA,NA,NA,NA,9674,10560,7848,6282,7383,6089,8934,NA,NA,12450,10859,7989,14883,NA,NA
"STU002326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6284,NA,NA,9213,12998,5782
"STU002327",7826,6390,12152,6645,7500,8917,17590,NA,NA,NA,8365,12107,NA,9570,NA,NA,5322,8706,NA,NA,NA,NA,NA,14278,12669,14879,NA,NA
"STU002328",NA,NA,NA,NA,7961,12287,6683,6844,8375,NA,NA,NA,6989,10088,12047,NA,7782,9780,10295,9764,NA,NA,14642,7291,12404,8441,NA,NA
"STU002329",5752,4139,3724,6191,6218,4954,4652,3953,12685,NA,NA,10389,6738,7834,6611,7207,8322,18843,13558,NA,10271,7390,6512,9485,6431,NA,NA,NA
"STU002330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16836,18776,12972,NA,NA,14038,NA,NA,NA,NA
"STU002331",14092,18492,NA,NA,12306,9642,9297,NA,6442,NA,NA,NA,23130,14595,20303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14125,NA,9923
"STU002332",9927,9572,12353,10671,7797,7680,NA,11882,8812,10170,9931,10611,NA,8955,NA,8575,NA,NA,7139,7836,11688,NA,7070,11989,11463,10737,10173,NA
"STU002333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12401,14076,21756,NA,NA
"STU002334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14381,13223,NA,14876,14200,7613,7028,15849,15434,NA,NA,NA,11823,NA,NA,NA,NA
"STU002335",10282,6012,NA,14587,NA,NA,NA,13631,13879,NA,NA,18851,39185,NA,NA,NA,NA,NA,NA,NA,NA,NA,20212,16178,NA,NA,NA,NA
"STU002336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8567,NA,NA,10532,4678,NA,4461,8076,NA,NA,7958,9084,9799,NA,NA,NA
"STU002337",NA,NA,NA,NA,NA,NA,NA,9745,NA,NA,NA,NA,NA,NA,16357,11176,18935,11462,25543,NA,NA,NA,6173,23876,12815,15426,NA,15514
"STU002338",6635,5895,4214,NA,NA,NA,8689,5194,9652,8109,NA,7120,NA,NA,NA,NA,8451,10273,NA,NA,NA,NA,13818,29489,20522,28630,18086,16611
"STU002339",NA,NA,NA,NA,NA,9402,10538,15232,NA,5431,8801,NA,NA,NA,NA,7417,16369,8673,9303,7552,NA,NA,NA,NA,25297,21721,NA,NA
"STU002340",NA,NA,NA,NA,NA,8668,14748,NA,NA,NA,18511,9822,16255,NA,NA,11319,13455,15205,17781,16209,11158,11622,13416,13234,12197,17753,NA,NA
"STU002341",NA,NA,NA,NA,NA,NA,NA,NA,10726,15425,19250,NA,NA,NA,NA,21362,NA,NA,NA,20990,17383,15827,12859,10753,11097,23851,18580,17146
"STU002342",NA,9437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5580,12584,15634,9547,15524,8859,8791,7728,5772,13172,6564,7666,8887,10931,12459,7214
"STU002343",3803,8287,4423,6649,3118,7258,6562,12049,13250,NA,NA,NA,NA,NA,NA,NA,NA,11301,12969,11356,28576,15107,15425,14739,11019,NA,NA,11328
"STU002344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15910,11769,13106,24311,29317,16026,15118,18342,19818,10642
"STU002345",NA,NA,15868,15773,11848,10497,11246,NA,NA,NA,NA,NA,NA,21851,NA,NA,15265,23418,14741,7486,12489,14155,8878,22506,18703,12832,NA,13593
"STU002346",8076,19497,10661,8717,9730,9908,NA,NA,NA,15709,8554,11492,8686,NA,NA,NA,NA,11523,10035,NA,NA,NA,13820,11070,8691,18029,15319,18967
"STU002347",9935,13695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15538,NA,NA,NA,10397,18594,17996,20302,10134,20505,22195,NA,13274,16715,18120
"STU002348",8235,NA,6888,4738,NA,NA,NA,9847,8219,14392,14054,NA,10150,13545,10483,13686,5737,9755,13427,8539,8752,NA,NA,11511,13166,12630,11971,12932
"STU002349",6272,6407,7775,14357,14687,NA,NA,13903,18090,12578,NA,17919,11166,NA,13276,13083,7550,NA,NA,NA,NA,NA,NA,18764,11069,NA,14079,18513
"STU002350",17412,10522,NA,NA,NA,15966,12244,11380,11834,14401,19629,13693,14543,NA,23989,14715,11174,11844,14433,11299,16514,10207,NA,NA,24763,9291,NA,15786
"STU002351",10167,9754,8868,9138,7535,8484,9773,6598,12029,8844,NA,NA,7289,7659,NA,NA,9849,NA,NA,8328,NA,NA,NA,NA,NA,NA,NA,12208
"STU002352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8598,10434,10748,NA,7864,12076
"STU002353",NA,NA,NA,9983,10221,16885,9944,13927,NA,NA,NA,NA,NA,NA,NA,20376,18780,20443,12702,12064,13855,10857,13384,12744,NA,NA,NA,12354
"STU002354",7346,5002,5445,5396,NA,NA,NA,9424,8557,10767,7106,13142,7337,9228,NA,NA,NA,6560,19072,7971,8151,8133,9826,10035,NA,NA,13576,15427
"STU002355",NA,NA,NA,NA,NA,NA,6898,3905,8172,6480,8279,8304,6091,NA,6562,6903,6913,NA,NA,NA,NA,11718,12817,13634,14023,NA,NA,NA
"STU002356",15086,10353,7088,14506,17319,NA,NA,12330,13891,7548,NA,NA,NA,7633,17775,NA,NA,NA,11095,9092,16635,NA,12574,11077,NA,9973,12956,NA
"STU002357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU002358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897,6574,NA,NA,NA,NA,NA,2847,NA,NA
"STU002359",12572,NA,NA,16819,19496,17350,14022,10896,10573,NA,13598,14974,14450,17221,NA,NA,24374,19604,14760,NA,NA,16408,15145,22834,NA,27990,17463,24538
"STU002360",NA,NA,NA,NA,NA,15356,11595,8708,18064,22645,13300,15215,7959,17565,16446,NA,13096,15656,14085,16720,19149,19640,12803,NA,NA,NA,NA,NA
"STU002361",9945,8189,11234,8844,13282,7885,13465,19817,10745,NA,NA,10925,9716,11398,11199,10113,15009,19992,13017,15728,10940,19617,17547,NA,13191,14826,10893,8581
"STU002362",3352,NA,NA,5828,NA,8402,3658,NA,NA,15916,12339,NA,NA,15300,10696,NA,NA,NA,7395,11169,12803,18495,NA,NA,NA,NA,NA,NA
"STU002363",10404,11203,NA,7442,12360,8957,9406,11053,12086,12850,11579,NA,NA,15694,NA,NA,NA,NA,NA,14884,NA,14338,13191,13950,10666,NA,NA,NA
"STU002364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10038,11027,19102
"STU002365",12749,6578,6391,NA,NA,NA,13602,NA,NA,NA,NA,NA,NA,NA,12819,NA,NA,NA,14306,11213,11868,10148,NA,NA,11815,10308,15038,11753
"STU002366",NA,NA,NA,NA,6539,2901,NA,NA,NA,5205,4766,5031,5990,6261,3623,NA,10286,13007,NA,12166,11010,NA,NA,NA,6038,10676,12404,9856
"STU002367",NA,NA,NA,NA,NA,NA,13096,NA,NA,NA,NA,14606,12436,22853,13365,13303,NA,NA,NA,NA,NA,NA,NA,NA,29590,22245,16736,27489
"STU002368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6375,12089,11623,10947,13474,19684,16748,NA,NA,NA,NA,NA,20218,NA,NA,NA,NA
"STU002369",NA,NA,NA,NA,NA,11862,12157,NA,NA,NA,9025,9435,8578,8257,9691,11391,10345,6064,NA,NA,10207,10685,NA,NA,NA,NA,8385,16893
"STU002370",NA,NA,NA,NA,NA,4331,8894,10759,NA,NA,NA,NA,NA,19211,31343,NA,NA,NA,22742,19387,17737,NA,NA,NA,NA,NA,NA,21041
"STU002371",6812,10071,13160,10094,11483,10059,NA,NA,NA,10145,11138,10153,11481,6250,NA,8925,8163,8466,NA,9939,NA,NA,NA,NA,11932,NA,14711,15153
"STU002372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9437,NA,NA,NA,14200,8058,NA,NA,14437,NA,NA,NA,9985,9227
"STU002373",10620,17520,11052,15234,18860,12958,19801,8930,15305,12100,15161,13739,15143,NA,12280,17475,18069,NA,NA,14336,12458,8453,11505,14696,12586,17910,23881,22246
"STU002374",12757,NA,NA,NA,NA,NA,NA,6726,NA,NA,NA,NA,6611,NA,13892,NA,NA,NA,NA,NA,NA,NA,NA,24068,15532,NA,NA,9136
"STU002375",6880,6744,5543,NA,NA,NA,8772,NA,NA,NA,NA,9933,NA,NA,11257,NA,NA,14355,NA,13939,14661,24002,12984,19226,11931,11088,19573,16454
"STU002376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7934,10335,NA,7180,9213,NA,NA,NA,NA,11182,31336,21640,NA,NA,NA,14132,26633,16026
"STU002377",NA,NA,NA,NA,NA,6176,5979,7438,7488,NA,NA,12182,5516,NA,NA,NA,NA,NA,NA,12068,NA,NA,NA,NA,NA,NA,NA,20655
"STU002378",13817,13369,14023,10212,NA,NA,NA,NA,NA,17964,NA,NA,22653,22293,NA,8520,16552,20655,16360,26583,26760,26020,25219,16076,NA,NA,NA,NA
"STU002379",12246,NA,8816,8980,11043,7828,NA,NA,NA,20373,15452,18844,17871,21218,13052,23945,13759,15715,30015,15576,10133,9500,16382,16967,NA,19353,12364,15904
"STU002380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8772,NA,12262,19835,NA,NA,NA,9507,NA,21762,20132,12370
"STU002381",10995,NA,NA,NA,NA,NA,NA,NA,11943,13976,NA,NA,NA,NA,7384,8430,11206,9030,7852,9197,NA,NA,NA,11352,11282,10012,11468,8373
"STU002382",8358,16914,10573,6252,3676,5451,7317,9657,6645,4273,5993,NA,NA,9638,9774,8568,10089,NA,NA,NA,NA,13310,8999,NA,NA,NA,NA,9978
"STU002383",10932,9524,NA,8678,NA,NA,11202,10138,13627,8871,8932,11338,NA,NA,NA,NA,14664,13086,9489,13464,13398,21155,NA,NA,NA,NA,11014,11069
"STU002384",5214,10295,9798,10099,NA,NA,NA,NA,NA,NA,9367,NA,NA,8398,7521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17530,NA,NA
"STU002385",9950,NA,NA,6359,5900,9820,NA,NA,11832,NA,12647,NA,13039,11069,18284,10205,17555,10402,12521,12670,10179,NA,NA,NA,NA,11284,12783,8376
"STU002386",7045,4731,4547,3856,NA,NA,NA,NA,NA,NA,NA,5789,7970,4845,4257,9251,7509,NA,11085,9171,8188,7928,7718,12291,18609,8640,NA,10978
"STU002387",NA,NA,8646,7753,NA,11441,9074,6873,11246,7675,10888,6068,12372,NA,NA,NA,NA,17266,16882,21644,28800,NA,NA,NA,18325,28697,25304,NA
"STU002388",6961,NA,NA,6338,7240,7527,10766,8591,5316,4131,4911,7434,5921,8724,5472,7661,9117,NA,6326,11569,9494,NA,NA,NA,NA,12873,9804,12724
"STU002389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU002390",9231,NA,NA,NA,9241,8598,4979,6840,8499,NA,NA,NA,NA,7507,6638,9331,13667,NA,NA,NA,NA,13704,19515,NA,NA,NA,NA,17344
"STU002391",NA,NA,NA,NA,3551,5065,4394,NA,NA,NA,8848,NA,9365,NA,NA,9170,10483,8477,NA,NA,11370,13903,NA,NA,NA,11992,8556,8901
"STU002392",12215,NA,NA,10693,8316,7249,13882,6311,7383,NA,9437,12676,NA,9107,5790,13579,7805,13078,18948,12330,NA,NA,10503,11593,12912,8650,16447,9726
"STU002393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU002394",11313,NA,NA,10209,7924,4934,8839,11675,NA,NA,NA,NA,8906,NA,9077,8261,12638,NA,NA,NA,NA,8788,8531,9381,NA,NA,12055,14797
